#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 3318, 4, null,    -0.14, 3,   boost,   20.72, 101270.00,    4.58,   22.79,   30.69,   30.69, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.13, 3,   boost,   21.79, 101269.00,    4.66,   22.88,   31.12,   31.12, 20.1, 0.00, 9.17, 9.16
6, 3318, 4, null,    -0.12, 3,   boost,   22.90, 101261.00,    5.33,   23.54,   31.54,   31.54, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.11, 3,   boost,   24.05, 101251.00,    6.16,   24.38,   31.98,   31.98, 20.1, 0.00, 9.16, 9.17
6, 3318, 4, null,    -0.10, 3,   boost,   25.23, 101243.00,    6.83,   25.04,   32.41,   32.41, 20.1, 0.00, 9.16, 9.16
6, 3318, 4, null,    -0.09, 3,   boost,   26.44, 101236.00,    7.41,   25.63,   32.85,   32.85, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.08, 3,   boost,   27.68, 101228.00,    8.08,   26.29,   33.30,   33.30, 20.1, 0.00, 9.16, 9.17
6, 3318, 4, null,    -0.07, 3,   boost,   28.95, 101223.00,    8.49,   26.71,   33.75,   33.75, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.06, 3,   boost,   30.24, 101209.00,    9.66,   27.87,   34.20,   34.20, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.05, 3,   boost,   31.55, 101211.00,    9.49,   27.71,   34.66,   34.66, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.04, 3,   boost,   32.87, 101192.00,   11.08,   29.29,   35.12,   35.12, 20.1, 0.00, 9.17, 9.20
6, 3318, 4, null,    -0.03, 3,   boost,   34.20, 101189.00,   11.33,   29.54,   35.59,   35.59, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.02, 3,   boost,   35.54, 101174.00,   12.58,   30.79,   36.06,   36.06, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,    -0.01, 3,   boost,   36.87, 101165.00,   13.33,   31.54,   36.53,   36.53, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.00, 3,   boost,   38.19, 101159.00,   13.83,   32.04,   37.01,   37.01, 20.1, 0.00, 9.16, 9.16
6, 3318, 4, null,     0.01, 3,   boost,   39.49, 101150.00,   14.58,   32.79,   37.49,   37.49, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.02, 3,   boost,   40.77, 101131.00,   16.16,   34.38,   37.98,   37.98, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.03, 3,   boost,   42.03, 101128.00,   16.41,   34.63,   38.47,   38.47, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.04, 3,   boost,   43.24, 101114.00,   17.58,   35.79,   38.97,   38.97, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.05, 3,   boost,   44.42, 101116.00,   17.41,   35.63,   39.46,   39.46, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.06, 3,   boost,   45.54, 101103.00,   18.50,   36.71,   39.97,   39.97, 20.1, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.07, 3,   boost,   46.61, 101098.00,   18.91,   37.13,   40.47,   40.47, 20.1, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.08, 3,   boost,   47.62, 101083.00,   20.16,   38.38,   40.98,   40.98, 20.1, 0.00, 9.19, 9.19
6, 3318, 4, null,     0.09, 3,   boost,   48.57, 101081.00,   20.33,   38.55,   41.49,   41.49, 20.1, 0.00, 9.17, 9.16
6, 3318, 4, null,     0.10, 3,   boost,   49.45, 101063.00,   21.83,   40.05,   42.01,   42.01, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.11, 3,   boost,   50.26, 101068.00,   21.42,   39.63,   42.53,   42.53, 20.1, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.12, 3,   boost,   51.00, 101052.00,   22.75,   40.96,   43.05,   43.05, 20.1, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.13, 3,   boost,   51.67, 101052.00,   22.75,   40.96,   43.58,   43.58, 20.1, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.14, 3,   boost,   52.26, 101034.00,   24.25,   42.47,   44.11,   44.11, 20.1, 0.00, 9.20, 9.19
6, 3318, 4, null,     0.15, 3,   boost,   52.78, 101032.00,   24.42,   42.63,   44.64,   44.64, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.16, 3,   boost,   53.24, 101029.00,   24.67,   42.88,   45.18,   45.18, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.17, 3,   boost,   53.62, 101017.00,   25.67,   43.88,   45.72,   45.72, 20.1, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.18, 3,   boost,   53.95, 101021.00,   25.34,   43.55,   46.26,   46.26, 20.1, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.19, 3,   boost,   54.22, 101009.00,   26.34,   44.55,   46.81,   46.81, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.20, 3,   boost,   54.43, 100994.00,   27.59,   45.80,   47.35,   47.35, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.21, 3,   boost,   54.60, 100996.00,   27.42,   45.64,   47.90,   47.90, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.22, 3,   boost,   54.72, 100990.00,   27.92,   46.14,   48.46,   48.46, 20.1, 0.00, 9.16, 9.20
6, 3318, 4, null,     0.23, 3,   boost,   54.81, 100981.00,   28.67,   46.89,   49.01,   49.01, 20.1, 0.00, 9.16, 9.22
6, 3318, 4, null,     0.24, 3,   boost,   54.87, 100979.00,   28.84,   47.06,   49.57,   49.57, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.25, 3,   boost,   54.90, 100964.00,   30.09,   48.31,   50.13,   50.13, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.26, 3,   boost,   54.92, 100947.00,   31.51,   49.73,   50.69,   50.69, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.27, 3,   boost,   54.92, 100952.00,   31.10,   49.31,   51.25,   51.25, 20.1, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.28, 3,   boost,   54.91, 100946.00,   31.60,   49.81,   51.82,   51.82, 20.1, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.29, 3,   boost,   54.90, 100942.00,   31.93,   50.14,   52.38,   52.38, 20.1, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.30, 3,   boost,   54.88, 100934.00,   32.60,   50.81,   52.95,   52.95, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.31, 3,   boost,   54.86, 100924.00,   33.43,   51.65,   53.52,   53.52, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.32, 3,   boost,   54.85, 100917.00,   34.02,   52.23,   54.09,   54.09, 20.1, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.33, 3,   boost,   54.83, 100912.00,   34.44,   52.65,   54.66,   54.66, 20.1, 0.00, 9.16, 9.20
6, 3318, 4, null,     0.34, 3,   boost,   54.83, 100912.00,   34.44,   52.65,   55.23,   55.23, 20.1, 0.00, 9.16, 9.23
6, 3318, 4, null,     0.35, 3,   boost,   54.82, 100910.00,   34.60,   52.82,   55.80,   55.80, 20.1, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.36, 3,   boost,   54.82, 100900.00,   35.44,   53.65,   56.38,   56.38, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.37, 3,   boost,   54.81, 100894.00,   35.94,   54.15,   56.95,   56.95, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.38, 3,   boost,   54.78, 100880.00,   37.11,   55.32,   57.52,   57.52, 20.1, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.39, 3,   boost,   54.74, 100881.00,   37.03,   55.24,   58.09,   58.09, 20.1, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.40, 3,   boost,   54.68, 100857.00,   39.03,   57.24,   58.67,   58.67, 20.1, 0.00, 9.17, 9.16
6, 3318, 4, null,     0.41, 3,   boost,   54.61, 100862.00,   38.61,   56.83,   59.24,   59.24, 20.1, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.42, 3,   boost,   54.52, 100848.00,   39.78,   58.00,   59.81,   59.81, 20.1, 0.00, 9.19, 9.19
6, 3318, 4, null,     0.43, 3,   boost,   54.42, 100849.00,   39.70,   57.91,   60.38,   60.38, 20.1, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.44, 3,   boost,   54.30, 100831.00,   41.20,   59.42,   60.95,   60.95, 20.1, 0.00, 9.16, 9.20
6, 3318, 4, null,     0.45, 3,   boost,   54.17, 100827.00,   41.54,   59.75,   61.52,   61.52, 20.1, 0.00, 9.16, 9.22
6, 3318, 4, null,     0.46, 3,   boost,   54.02, 100826.00,   41.62,   59.84,   62.09,   62.09, 20.1, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.47, 3,   boost,   53.85, 100799.00,   43.88,   62.09,   62.66,   62.66, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.48, 3,   boost,   53.67, 100791.00,   44.55,   62.76,   63.23,   63.23, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.49, 3,   boost,   53.48, 100789.00,   44.71,   62.93,   63.79,   63.79, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.50, 3,   boost,   53.26, 100778.00,   45.63,   63.85,   64.35,   64.35, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.51, 3,   boost,   53.04, 100764.00,   46.80,   65.02,   64.91,   64.91, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.52, 3,   boost,   52.80, 100750.00,   47.97,   66.19,   65.47,   65.47, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.53, 3,   boost,   52.54, 100740.00,   48.81,   67.03,   66.03,   66.03, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.54, 3,   boost,   52.26, 100731.00,   49.56,   67.78,   66.58,   66.58, 20.1, 0.00, 9.17, 9.16
6, 3318, 4, null,     0.55, 3,   boost,   51.97, 100716.00,   50.82,   69.03,   67.13,   67.13, 20.1, 0.00, 9.16, 9.20
6, 3318, 4, null,     0.56, 3,   boost,   51.67, 100707.00,   51.57,   69.79,   67.68,   67.68, 20.1, 0.00, 9.14, 9.20
6, 3318, 4, null,     0.57, 3,   boost,   51.35, 100704.00,   51.82,   70.04,   68.22,   68.22, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.58, 3,   boost,   51.01, 100692.00,   52.83,   71.04,   68.76,   68.76, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.59, 3,   boost,   50.66, 100687.00,   53.24,   71.46,   69.30,   69.30, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.60, 3,   boost,   50.30, 100677.00,   54.08,   72.30,   69.83,   69.83, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.61, 3,   boost,   49.92, 100664.00,   55.17,   73.38,   70.36,   70.36, 20.0, 0.00, 9.17, 9.16
6, 3318, 4, null,     0.62, 3,   boost,   49.53, 100657.00,   55.75,   73.97,   70.89,   70.89, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.63, 3,   boost,   49.12, 100664.00,   55.17,   73.38,   71.41,   71.41, 20.0, 0.00, 9.16, 9.20
6, 3318, 4, null,     0.64, 3,   boost,   48.69, 100670.00,   54.67,   72.88,   71.92,   71.92, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     0.65, 3,   boost,   48.26, 100658.00,   55.67,   73.89,   72.44,   72.44, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.66, 3,   boost,   47.81, 100655.00,   55.92,   74.14,   72.94,   72.94, 20.1, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.67, 3,   boost,   47.34, 100655.00,   55.92,   74.14,   73.45,   73.45, 20.1, 0.00, 9.17, 9.22
6, 3318, 4, null,     0.68, 3,   boost,   46.86, 100653.00,   56.09,   74.30,   73.94,   73.94, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.69, 3,   boost,   46.37, 100633.00,   57.76,   75.98,   74.44,   74.44, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.70, 3,   boost,   45.87, 100620.00,   58.85,   77.07,   74.92,   74.92, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.71, 3,   boost,   45.35, 100616.00,   59.19,   77.40,   75.41,   75.41, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.72, 3,   boost,   44.83, 100632.00,   57.85,   76.06,   75.88,   75.88, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.73, 3,   boost,   44.29, 100658.00,   55.67,   73.89,   76.35,   76.35, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.74, 3,   boost,   43.74, 100658.00,   55.67,   73.89,   76.81,   76.81, 20.0, 0.00, 9.19, 9.19
6, 3318, 4, null,     0.75, 3,   boost,   43.17, 100639.00,   57.26,   75.48,   77.27,   77.27, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.76, 3,   boost,   42.60, 100615.00,   59.27,   77.48,   77.72,   77.72, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.77, 3,   boost,   42.02, 100599.00,   60.61,   78.82,   78.17,   78.17, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.78, 3,   boost,   41.43, 100592.00,   61.20,   79.41,   78.61,   78.61, 20.0, 0.00, 9.16, 9.23
6, 3318, 4, null,     0.79, 3,   boost,   40.82, 100590.00,   61.36,   79.58,   79.04,   79.04, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.80, 3,   boost,   40.21, 100588.00,   61.53,   79.75,   79.46,   79.46, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.81, 3,   boost,   39.59, 100588.00,   61.53,   79.75,   79.88,   79.88, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.82, 3,   boost,   38.96, 100565.00,   63.46,   81.67,   80.29,   80.29, 20.0, 0.00, 9.19, 9.19
6, 3318, 4, null,     0.83, 3,   boost,   38.33, 100554.00,   64.38,   82.59,   80.70,   80.70, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.84, 3,   boost,   37.68, 100542.00,   65.38,   83.60,   81.09,   81.09, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.85, 3,   boost,   37.03, 100526.00,   66.72,   84.94,   81.48,   81.48, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.86, 3,   boost,   36.38, 100515.00,   67.65,   85.86,   81.86,   81.86, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.87, 3,   boost,   35.71, 100510.00,   68.06,   86.28,   82.24,   82.24, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.88, 3,   boost,   35.05, 100492.00,   69.57,   87.79,   82.60,   82.60, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     0.89, 3,   boost,   34.37, 100474.00,   71.08,   89.30,   82.96,   82.96, 20.0, 0.00, 9.17, 9.22
6, 3318, 4, null,     0.90, 3,   boost,   33.69, 100473.00,   71.17,   89.38,   83.31,   83.31, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     0.91, 3,   boost,   33.01, 100442.00,   73.76,   91.98,   83.66,   83.66, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.92, 3,   boost,   32.33, 100428.00,   74.94,   93.15,   83.99,   83.99, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     0.93, 3,   boost,   31.64, 100409.00,   76.53,   94.74,   84.32,   84.32, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     0.94, 3,   boost,   30.95, 100401.00,   77.20,   95.42,   84.64,   84.64, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.95, 3,   boost,   30.26, 100371.00,   79.72,   97.93,   84.95,   84.95, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.96, 3,   boost,   29.56, 100362.00,   80.47,   98.69,   85.26,   85.26, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.97, 3,   boost,   28.87, 100343.00,   82.07,  100.28,   85.56,   85.56, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     0.98, 3,   boost,   28.17, 100325.00,   83.58,  101.79,   85.85,   85.85, 20.0, 0.00, 9.19, 9.19
6, 3318, 4, null,     0.99, 3,   boost,   27.48, 100309.00,   84.92,  103.13,   86.13,   86.13, 20.0, 0.00, 9.16, 9.20
6, 3318, 4, null,     1.00, 3,   boost,   26.78, 100291.00,   86.43,  104.64,   86.40,   86.40, 20.0, 0.00, 9.16, 9.23
6, 3318, 4, null,     1.01, 3,   boost,   26.09, 100289.00,   86.60,  104.81,   86.67,   86.67, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     1.02, 3,   boost,   25.40, 100270.00,   88.19,  106.41,   86.92,   86.92, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.03, 3,   boost,   24.70, 100253.00,   89.62,  107.83,   87.17,   87.17, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.04, 3,   boost,   24.02, 100240.00,   90.71,  108.93,   87.41,   87.41, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.05, 3,   boost,   23.33, 100229.00,   91.64,  109.85,   87.65,   87.65, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.06, 3,   boost,   22.65, 100217.00,   92.64,  110.86,   87.88,   87.88, 20.0, 0.00, 9.19, 9.19
6, 3318, 4, null,     1.07, 3,   boost,   21.97, 100201.00,   93.99,  112.20,   88.09,   88.09, 20.0, 0.00, 9.19, 9.17
6, 3318, 4, null,     1.08, 3,   boost,   21.30, 100182.00,   95.58,  113.80,   88.31,   88.31, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.09, 3,   boost,   20.63, 100171.00,   96.51,  114.72,   88.51,   88.51, 20.0, 0.00, 9.17, 9.16
6, 3318, 4, null,     1.10, 3,   boost,   19.96, 100165.00,   97.01,  115.23,   88.71,   88.71, 20.0, 0.00, 9.16, 9.20
6, 3318, 4, null,     1.11, 3,   boost,   19.30, 100154.00,   97.94,  116.15,   88.89,   88.89, 20.0, 0.00, 9.16, 9.23
6, 3318, 4, null,     1.12, 3,   boost,   18.65, 100153.00,   98.02,  116.23,   89.08,   89.08, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     1.13, 3,   boost,   18.00, 100125.00,  100.37,  118.59,   89.25,   89.25, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.14, 3,   boost,   17.36, 100116.00,  101.13,  119.34,   89.42,   89.42, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     1.15, 3,   boost,   16.73, 100109.00,  101.72,  119.93,   89.58,   89.58, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.16, 3,   boost,   16.10, 100096.00,  102.81,  121.02,   89.73,   89.73, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.17, 3,   boost,   15.48, 100086.00,  103.65,  121.87,   89.88,   89.88, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.18, 3,   boost,   14.87, 100074.00,  104.66,  122.87,   90.02,   90.02, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.19, 3,   boost,   14.27, 100056.00,  106.17,  124.39,   90.15,   90.15, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.20, 3,   boost,   13.68, 100051.00,  106.59,  124.81,   90.28,   90.28, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.21, 3,   boost,   13.09, 100038.00,  107.69,  125.90,   90.40,   90.40, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     1.22, 3,   boost,   12.52, 100019.00,  109.29,  127.50,   90.51,   90.51, 20.0, 0.00, 9.17, 9.23
6, 3318, 4, null,     1.23, 3,   boost,   11.95, 100018.00,  109.37,  127.58,   90.62,   90.62, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.24, 3,   boost,   11.40, 100006.00,  110.38,  128.59,   90.72,   90.72, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.25, 3,   boost,   10.85,  99990.00,  111.73,  129.94,   90.81,   90.81, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.26, 3,   boost,   10.31,  99973.00,  113.16,  131.37,   90.90,   90.90, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.27, 3,   boost,    9.79,  99964.00,  113.91,  132.13,   90.99,   90.99, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     1.28, 3,   boost,    9.27,  99955.00,  114.67,  132.89,   91.07,   91.07, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.29, 3,   boost,    8.76,  99934.00,  116.44,  134.65,   91.14,   91.14, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.30, 3,   boost,    8.27,  99917.00,  117.87,  136.08,   91.21,   91.21, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.31, 3,   boost,    7.79,  99910.00,  118.46,  136.67,   91.27,   91.27, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.32, 3,   boost,    7.31,  99897.00,  119.55,  137.77,   91.32,   91.32, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     1.33, 3,   boost,    6.85,  99875.00,  121.41,  139.62,   91.38,   91.38, 20.0, 0.00, 9.17, 9.23
6, 3318, 4, null,     1.34, 3,   boost,    6.40,  99875.00,  121.41,  139.62,   91.42,   91.42, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.35, 3,   boost,    5.96,  99855.00,  123.09,  141.31,   91.47,   91.47, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.36, 3,   boost,    5.53,  99838.00,  124.52,  142.74,   91.51,   91.51, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.37, 3,   boost,    5.12,  99834.00,  124.86,  143.07,   91.54,   91.54, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.38, 3,   boost,    4.71,  99816.00,  126.38,  144.59,   91.57,   91.57, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.39, 3,   boost,    4.32,  99796.00,  128.06,  146.28,   91.60,   91.60, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.40, 3,   boost,    3.93,  99792.00,  128.40,  146.61,   91.62,   91.62, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.41, 3,   boost,    3.56,  99775.00,  129.83,  148.05,   91.64,   91.64, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.42, 3,   boost,    3.20,  99765.00,  130.67,  148.89,   91.65,   91.65, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     1.43, 3,   boost,    2.85,  99755.00,  131.52,  149.73,   91.67,   91.67, 20.0, 0.00, 9.17, 9.20
6, 3318, 4, null,     1.44, 3,   boost,    2.51,  99724.00,  134.13,  152.35,   91.67,   91.67, 20.0, 0.00, 9.17, 9.23
6, 3318, 4, null,     1.45, 3,   boost,    2.18,  99724.00,  134.13,  152.35,   91.68,   91.68, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     1.46, 3,   boost,    1.86,  99703.00,  135.90,  154.12,   91.68,   91.68, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.47, 3,   boost,    1.55,  99697.00,  136.41,  154.62,   91.68,   91.68, 20.0, 0.00, 9.16, 9.16
6, 3318, 4, null,     1.48, 3,   boost,    1.25,  99680.00,  137.84,  156.06,   91.68,   91.68, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.49, 3,   boost,    0.96,  99673.00,  138.43,  156.65,   91.67,   91.67, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.50, 3,   boost,    0.68,  99657.00,  139.78,  158.00,   91.66,   91.66, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.51, 3,   boost,    0.41,  99648.00,  140.54,  158.76,   91.65,   91.65, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.52, 3,   boost,    0.15,  99631.00,  141.98,  160.19,   91.64,   91.64, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.53, 3,   boost,   -0.10,  99622.00,  142.74,  160.95,   91.62,   91.62, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.54, 3,   boost,   -0.34,  99611.00,  143.66,  161.88,   91.61,   91.61, 20.0, 0.00, 9.16, 9.19
6, 3318, 4, null,     1.55, 3,   boost,   -0.58,  99597.00,  144.85,  163.06,   91.59,   91.59, 20.0, 0.00, 9.17, 9.23
6, 3318, 4, null,     1.56, 3,   boost,   -0.80,  99597.00,  144.85,  163.06,   91.56,   91.56, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.57, 3,   boost,   -1.02,  99578.00,  146.45,  164.66,   91.54,   91.54, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.58, 3,   boost,   -1.24,  99562.00,  147.80,  166.01,   91.52,   91.52, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.59, 3,   boost,   -1.44,  99556.00,  148.31,  166.52,   91.49,   91.49, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.60, 3,   boost,   -1.64,  99545.00,  149.24,  167.45,   91.46,   91.46, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.61, 3,   boost,   -1.83,  99529.00,  150.59,  168.80,   91.44,   91.44, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.62, 3,   boost,   -2.01,  99516.00,  151.69,  169.90,   91.41,   91.41, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.63, 3,   boost,   -2.19,  99512.00,  152.02,  170.24,   91.37,   91.37, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.64, 3,   boost,   -2.37,  99500.00,  153.04,  171.25,   91.34,   91.34, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.65, 3,   boost,   -2.53,  99492.00,  153.71,  171.93,   91.31,   91.31, 20.0, 0.00, 9.16, 9.20
6, 3318, 4, null,     1.66, 3,   boost,   -2.70,  99477.00,  154.98,  173.19,   91.27,   91.27, 20.0, 0.00, 9.17, 9.22
6, 3318, 4, null,     1.67, 3,   boost,   -2.86,  99477.00,  154.98,  173.19,   91.24,   91.24, 20.0, 0.00, 9.17, 9.19
6, 3318, 4, null,     1.68, 3,   boost,   -3.01,  99461.00,  156.33,  174.55,   91.20,   91.20, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.69, 3,   boost,   -3.16,  99449.00,  157.35,  175.56,   91.17,   91.17, 20.0, 0.00, 9.17, 9.17
6, 3318, 4, null,     1.70, 3,   boost,   -3.31,  99429.00,  159.04,  177.25,   91.13,   91.13, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.71, 3,   boost,   -3.45,  99423.00,  159.54,  177.76,   91.09,   91.09, 20.0, 0.00, 9.16, 9.17
6, 3318, 4, null,     1.72, 3,   boost,   -3.60,  99414.00,  160.30,  178.52,   91.05,   91.05, 20.0, 0.00, 9.17, 9.17
